"Id","Last"
128150,0
128151,0
128153,5
128154,1
128155,0
128157,81
128159,45
128160,2
128161,111
128162,0
128163,9744
128164,3
128167,5
128169,1
128171,11111
128172,1041042948565845611420581888
128173,-158826800336269312
128174,308413053837252
128175,4
128176,1
128181,4294967296
128182,2401
128185,1
128187,2
128189,1
128191,1
128192,2
128194,227872777246
128195,37316495567298134016
128197,11
128198,1
128202,9073439
128203,1
128204,490388776523262263296
128206,1
128207,1
128208,-45
128210,508
128212,152
128213,211242
128215,162
128216,1
128217,52944309012028489573028855808
128220,1
128221,11424823111283980107776
128223,3
128225,257
128227,1
128228,1
128230,134
128232,8
128234,6
128236,34042029616387063808
128237,197851104765546560
128239,1
128240,2
128242,-27
128245,1
128246,3125
128247,945
128248,3
128249,3
128254,-8439987469238207488
128255,4
128257,0
128259,1
128260,2633
128262,5
128263,24414062500
128264,132
128265,-1
128266,-226058945538331881727066112
128267,4
128268,12236281595093
128269,103024666359240507523072
128273,1
128275,183521
128278,1
128279,-1952257271966496256
128280,192306743440029505290240
128281,22169617788579479552
128284,1
128286,1
128288,110
128290,1
128291,67317050375171232302628864
128292,1
128294,418310711031156548800534220824383586304
128295,2596241790418776621030834176
128299,1
128300,7824668707707203584
128304,0
128306,1
128307,0
128308,69524628494059654195707904
128311,0
128312,1
128313,386
128314,34
128315,2045133315048433082433536
128319,5623790610917842276356628414464
128320,1
128323,1
128325,1
128326,1
128327,29
128331,4
128332,-77330566228746400
128333,-2722
128334,52071301
128336,560
128337,1
128344,1
128345,-1288224
128347,275027
128348,32
128349,1070696439921536139264
128351,7929430337861718234778906394624
128353,122
128354,6
128355,1
128356,651111094
128357,77
128358,1
128359,1
128362,539841066270072953110528
128367,4
128368,2
128369,101
128370,1
128371,1
128372,1
128374,3
128376,0
128377,-7283720523248559540693984276788543488
128378,130
128382,67
128383,6632
128384,1
128390,72
128391,6
128392,1
128398,8
128402,67308723980448022528
128403,33
128404,0
128405,2
128407,5
128410,328
128411,2
128412,258371689
128413,193
128415,7
128417,1
128418,972864447451786641408
128419,2677889
128420,257006830281609
128421,1
128422,883
128424,117
128426,521001000
128428,216
128429,3
128432,1
128433,1
128434,198
128435,251205
128436,13
128440,0
128441,12
128442,1
128443,1429
128446,2
128447,1
128449,1
128452,129
128454,21213664592110512557600229117919232
128457,2
128458,2983
128462,1
128463,15
128464,10
128466,3853208331106497024
128468,86
128474,76
128476,3013013013013014
128478,3543738686502556663808
128479,1
128480,1
128483,1
128485,56703783
128486,5
128488,0
128489,1
128492,35
128495,1
128498,16938261447569392079378317312
128499,89
128500,1
128501,62
128502,162562734830
128503,49762681826
128504,2244083923916383322112
128506,121
128508,1
128509,279504060
128510,0
128513,0
128514,1516341085497881344
128519,1
128523,206
128525,0
128526,4
128528,3452389008909948571090944
128530,2659
128533,1
128535,39
128537,1
128539,8
128541,11
128542,2806729404119595400885698560
128543,86086143903
128544,1657
128546,54
128547,1
128548,3
128549,149521802722388794646767976503992847077212160
128550,11
128552,265296320565842244300005885617364795392
128553,1
128554,2922670545230
128561,7384600028168436645552729215729664
128563,1
128568,3028460457440603799552
128569,3778888999
128572,1
128575,207592149047991938895238638132046313549725696
128579,11
128580,0
128581,1
128582,1
128588,1
128589,396311405735068992
128590,2
128593,2583720
128594,0
128597,783386155
128598,-2546289886811
128600,1158139552290804736
128601,1
128603,1718
128605,1
128606,4
128608,3221225472
128609,144912640581032151680548864
128610,1
128611,1
128612,107
128614,1
128616,13162789475893320351744
128617,1145141835
128628,22011
128630,0
128631,17119
128632,24421
128635,67973
128638,863809
128640,3
128642,1
128643,1
128644,8
128645,1
128647,15960454300985295110144
128652,2
128653,6702
128654,1
128656,65659969
128658,31
128665,131
128666,71
128669,32
128671,-2
128672,0
128673,0
128675,11450531
128677,210324811482600
128678,5967
128679,384
128683,3
128686,0
128688,5
128689,1
128690,5
128692,5
128693,377
128694,5
128695,768336
128697,2097151
128698,119232228513210071701782528
128699,1
128700,1
128701,478355525727268713798366658560
128704,137758879
128705,6544720
128706,6854865218442599424
128707,1
128710,218
128711,1224
128712,1
128713,3
128714,1374658087374147072
128715,6
128718,101
128719,1
128720,1
128723,4900
128724,1
128725,9
128726,193097706094671557941060960256
128727,96
128728,1
128730,1
128735,1
128736,8
128738,409
128742,2836619246897071128576000000000
128744,2
128745,1
128748,1
128756,1
128757,-789778169266231
128760,205
128762,128
128763,0
128767,716987
128772,41575689378315797784540060291809935360
128774,382546328029557891792896
128775,313936710456644698547503379311006818449072358275163997896607787348871044136960
128777,1
128780,0
128781,1349243062170113540096
128785,300496032699305829948880137222094848
128789,1
128792,99812199364
128793,39471589603944766468427612160
128794,3
128797,2
128799,1
128800,2
128806,1
128807,81
128810,5
128812,16
128813,1
128814,1
128815,0
128816,1
128821,270827220407102976
128822,139
128824,952809757913927
128825,5000005005005005457327128576
128827,10
128829,11
128830,1
128831,1
128832,1
128833,139086
128834,0
128836,6244
128839,3077
128843,3
128845,0
128851,205
128853,3895
128854,17019383672879087353856
128855,0
128857,544528258726
128858,26777873680257810432
128860,220737306877751072
128863,21
128866,81070068100030464
128867,0
128869,1
128872,134351657883351936
128873,117834107302
128875,24
128876,5
128877,51
128885,1
128886,1
128887,2
128890,20
128893,223555899016003504618602496
128896,31
128897,9
128899,1728546
128900,217
128902,1
128906,49
128908,675
128910,0
128913,8
128915,1
128916,2
128917,-99477324585055269932761088
128918,117135
128919,1
128922,137
128923,-6
128925,1264546487
128927,0
128928,172
128929,1
128930,1
128932,0
128934,1
128935,5
128936,3
128940,1
128941,1
128943,3
128945,71
128947,120
128949,1
128953,47627479423685
128958,1788775603133
128959,0
128960,89475
128963,658593751358960532553095427419420990898176
128966,2
128967,-1
128970,1
128971,5
128972,1
128973,0
128974,3
128975,0
128976,3
128977,0
128978,29
128979,0
128980,149
128981,512
128983,21
128985,-1
128986,31273827
128988,131267911442303037734912
128989,95
128991,2
128995,44020205992737771618304
128996,1
128997,2448061132997
129000,33
129004,1
129006,200291280469622752
129008,288230376151187456
129009,2
129010,193
129012,0
129013,73
129014,253
129015,1
129017,39582418599938
129018,11
129019,4
129020,466666666666666672259072
129022,262956329
129023,25047
129025,864
129029,5
129031,94703143042413
129034,50
129035,117132053040627217120863506368216747717487473319544647406726414336
129036,128870
129038,1
129040,1
129043,309
129044,2058
129045,26235985077671571750912
129047,9135
129049,1126689257635156998477393690624
129050,101
129052,14
129054,34
129056,141116912308057
129059,296020376024932480
129061,-3213695
129063,0
129065,0
129066,102
129067,1
129070,107008
129071,1
129072,778106012995257083438993512595456
129073,25474838
129075,158380120465552808345600
129080,36
129082,1
129084,795320159
129085,11
129089,-3
129090,1
129092,5
129094,456376637054060052086784
129095,-14266151113096144
129096,58815395631062089728
129097,1822906130310063194112
129104,0
129105,4
129106,1
129107,840370
129108,236
129111,11
129114,352479549996941537443840
129116,26
129117,4604
129121,3
129122,2634978238180616330406285803520
129124,1
129125,0
129127,181
129128,1
129129,434
129130,6
129131,4
129133,1
129134,20
129136,3336893489
129137,1
129138,11358
129142,2
129143,1
129144,6282559833401951232
129147,0
129151,2
129152,1
129154,159626582101460126793728
129155,2
129160,3
129161,105
129162,4
129163,2735
129164,50
129165,0
129166,5464192059658162192620700815065088
129169,3
129170,12
129175,3
129179,1
129180,2921
129181,3043
129182,2
129183,5
129184,-10247372771389602
129185,13161
129186,70180474597226
129187,0
129188,125
129191,6022
129192,6
129194,13140746227808544489472
129197,2
129199,302
129200,4295145556
129202,5
129203,13995753241
129206,195971764
129208,5
129209,782
129211,2
129212,1
129213,1
129214,19
129215,0
129216,352
129221,1
129222,1
129223,1
129225,19683000
129226,4
129228,0
129230,363
129235,1
129236,1
129237,1
129238,94150
129239,0
129240,0
129241,1297500069991212122112
129244,6
129245,18
129246,23
129248,29
129253,39896133148805992
129257,5757660162194836005230477312
129258,4
129260,3
129261,7658
129264,7
129265,5
129268,-5
129272,253
129275,6
129279,1
129280,78
129282,19490757
129285,1
129286,57
129287,104
129288,1
129290,727
129291,34
129294,8
129295,541
129298,33521664
129299,134
129302,3
129305,1
129306,417
129315,130
129316,5
129317,1
129319,12646122518603008
129320,7557580190940014836026108817702912
129322,1
129323,955064733192276316163932160
129324,0
129326,2519
129329,1
129330,0
129331,5283369916
129332,44
129334,1
129335,401
129336,1
129337,1
129338,66
129341,103
129343,0
129346,110001000000000100022255015266891784519680
129347,1
129348,110
129350,19
129351,-48920834267292054323200
129354,17
129355,2
129357,7
129359,51
129368,1
129370,2
129371,366
129373,9346301796399865397248
129378,0
129390,6
129394,7881197
129397,609250
129398,48992800346830749696
129399,31
129402,4
129403,24593308418551383577052839936
129405,2
129407,-6655511552927947386657964032
129410,95408761552218292224
129411,3503521879176480555008
129412,16645
129413,2822069830766799089280483328
129414,2
129415,3
129417,147
129422,0
129423,-598088
129425,1
129426,1
129428,1
129429,4
129431,-14
129432,108247
129436,1
129438,0
129439,37
129440,384
129442,16
129443,324850715816384
129445,17
129446,1
129449,27
129450,6904
129451,1666
129453,0
129454,11
129457,1
129459,9430743556307824640
129460,3322460295
129461,0
129464,0
129465,3
129467,1
129468,1
129469,10
129471,48
129474,70
129477,13778
129481,0
129483,401608939
129485,-609645285646
129486,5
129487,266
129488,513
129489,23
129492,27
129494,519287543677592017043456
129498,1
129499,44493176832
129500,14
129503,0
129505,2
129506,3
129508,1
129509,541077395929245773350305792
129514,341044
129515,1
129518,1
129521,1
129523,310712097
129525,1293
129526,4741632
129527,7733
129528,1
129529,2
129532,20453781407141088777249566490624
129533,1
129535,-1
129538,21
129540,7
129541,1616808581
129542,1
129543,152917
129544,2
129545,1
129549,27623
129550,1
129551,2
129553,4389
129555,220578979155999916556288
129557,3137519867
129558,677
129559,52
129560,426566925
129562,7
129563,4
129565,87
129566,31392424493491087736832
129567,14
129570,50295014264153233686528
129571,5
129572,2
129573,241
129575,1
129576,16946901176
129578,14
129579,0
129580,1
129581,51294296160
129582,1
129590,46
129591,41
129600,4
129601,1
129603,1636193228
129604,6
129605,172710611972785
129606,2
129608,311767
129609,15
129612,-6
129613,68
129616,6
129617,130069406272946176
129618,1777
129620,10000000000000000303786028427003666890752
129622,833333333333333319352320
129624,1
129625,1
129626,720
129627,2
129628,59
129629,1
129630,27
129632,1
129633,6
129634,25028839210435
129638,1
129639,1
129640,1
129642,459762
129648,889
129649,32896
129650,1
129652,971868508487496448
129654,0
129656,302715311829894
129657,58481
129658,1
129659,5
129660,3
129661,2069
129666,59
129667,1
129669,1
129670,5
129675,608845475416039432912896
129677,1
129678,396269710401210777862144
129679,10917
129680,1
129681,1
129683,73
129684,5114978537165448806400
129685,722722
129686,504690017
129688,468891024312137401671614464
129690,1
129696,23
129698,2
129699,2
129700,0
129701,32
129702,4
129705,11655
129706,2511
129707,1
129708,4775
129710,1
129711,1
129712,331585488527270204145664
129714,4
129717,12
129718,1
129719,2324
129720,0
129727,1315041316842168127586304
129730,1444
129731,150
129733,-511154352601888849920
129734,1
129736,146510
129737,-2552553511260342492069888
129738,23361622
129740,1
129744,6
129745,18
129747,6201
129748,32645356640144803492991947409349492604928
129750,2252799072265624576
129752,5
129756,3
129757,15
129758,1
129759,1478075240800
129761,295
129762,2
129765,2
129767,95101984
129769,2
129771,6
129773,82725015630
129774,1
129777,889
129778,1745
129780,173
129782,-4315310669536
129783,527266113211
129785,14
129786,-870586494076743722205184
129790,100459
129791,91165398
129792,0
129794,181
129795,822242009
129798,8714
129799,372
129800,263
129802,40
129804,3
129806,401449253
129807,1
129808,145
129809,34
129811,268435456
129812,1
129813,-14
129814,264
129816,0
129818,0
129821,93824997829293
129823,275
129824,1
129826,29
129827,1
129829,2
129830,1683
129831,262765886779942400
129832,1
129834,1
129836,8
129837,2
129839,404714837661781606793216
129841,1211
129845,1
129846,1028911646914646768615424
129847,0
129848,7
129850,-50731514
129851,119
129854,112145740209490067456
129856,1
129857,1
129860,1
129861,1513
129862,1189047697883503104
129863,1
129864,183
129866,2648123672029230
129867,2
129875,-1699823072679064064
129876,197378
129878,5
129880,94
129881,174484293356777
129883,429
129887,0
129888,67250713546133405171712
129893,1129352970428197615173632
129898,10000000000000942
129899,79
129902,1
129905,-25160972966877952
129907,2212405807
129910,63
129911,2179078260575045813020917760
129915,948
129917,212
129918,5985
129920,75
129922,1
129923,19
129924,5
129927,1
129928,245800476647268286464
129929,1
129930,1
129932,1
129933,0
129934,1
129936,191
129937,3878
129938,0
129943,0
129945,1
129947,362
129949,70
129950,8767
129951,1
129952,39062510
129954,39
129956,2
129958,23192922
129959,2
129960,1
129961,27178820286
129962,19
129964,3
129966,272
129967,75
129968,2
129969,31
129970,21952
129971,1
129972,230061051
129973,1
129975,1
129976,0
129980,41140
129981,10
129985,7
129986,3
129987,9
129988,2
129990,243018774219530240
129993,397
129994,5
129996,94232234121782676912433266688
130001,1
130006,4
130007,406802048743
130010,13361057098067452362752
130011,4
130013,3
130017,3
130021,4753869120
130022,0
130024,1610612733
130026,122656047789627171405824
130028,41425412357909781676032
130029,1
130030,1
130031,-1
130034,1145
130038,27000
130045,1
130046,283
130048,0
130049,127806567678
130051,28
130052,1401029485328289901749573673368889872289891545513984
130053,10115118111141192
130056,1
130057,6
130058,0
130060,3
130062,3004
130063,292087179279373860601856
130068,98641
130071,0
130074,60
130075,3
130078,93189743560283146682368
130079,1
130081,2
130082,9
130084,1
130086,1
130087,58056877492698446036992
130093,3776994870793005313623940102633600885421884789628059254784
130095,1
130096,576
130102,0
130105,132
130107,5918716
130109,9436949721874106740113408
130110,3
130111,122
130112,20535535214275361555753390072547208331264
130113,0
130114,1
130116,1
130118,0
130120,-271757111162224384
130122,4
130127,1
130129,4
130134,45
130136,0
130138,67534008709324320
130140,1
130141,1
130142,1
130143,29956465204908957696
130145,1
130149,50
130151,2863789159379953243914240
130152,1417452003111009317366286778368
130155,8
130156,0
130157,2
130159,4
130163,-30
130164,521932420691227
130165,1
130166,211
130167,11963401430840045524603332656348892923691008
130170,1
130172,1
130174,1
130175,1
130176,-6178123586180743168
130177,11
130187,249
130190,199
130192,-12761263683974180540252160
130193,2
130194,2611541742902125
130195,4
130196,2508629501894
130200,1
130203,8951999555715882836775659372544
130204,1
130206,52
130207,1
130208,152
130209,2
130212,40
130213,19248832
130214,4
130217,69905
130220,3
130222,1
130223,0
130225,67940
130227,1030515390174
130229,31
130230,21
130232,6915255136416
130233,1
130234,7681
130235,4
130237,1
130238,121
130243,1
130245,2
130249,214070828613512128
130254,-8
130256,35
130258,1
130260,81
130263,8
130264,6
130267,0
130268,88043969
130269,286350150681424232448
130270,4
130271,20
130272,0
130273,340282366920938463463374607431768211456
130274,10314424798490536576964100096
130275,1523489
130277,140
130278,499
130280,1
130282,58489319
130283,1
130287,45457846580896329629696
130290,72
130291,0
130292,10669789530674525897233877566285504577536
130293,16850581551
130294,1
130295,1
130297,1
130299,317440493
130301,1152784
130302,18439
130304,1
130305,5
130306,-271462308206855840
130307,-300817005691629619902414848
130308,1
130313,1
130314,1
130328,4747561509943
130331,23392695
130332,4545204207088405315584
130333,2
130334,144969264799638496
130335,30
130337,1
130339,1
130340,127346602828624494592
130341,60328467484514348952847384576
130342,2419
130343,33
130344,9534694281871360
130345,362880
130346,71
130347,1
130349,403
130350,1
130351,5
130353,1
130356,69
130358,7
130359,4129
130361,1
130362,274044703350502188908544
130365,9421587226948724
130366,314231
130368,418089296461827
130372,2
130374,1
130375,74609990540732927376883712
130379,5
130380,0
130381,17094416
130385,98232832
130386,2
130387,1
130388,200769257553
130390,83336339
130394,37613461596051924420919296
130395,1
130397,266
130402,475997448692406258118621206151168
130403,420
130404,1
130405,1
130406,42714791936
130410,1
130413,1
130414,-8
130415,18
130417,1
130419,1
130420,162
130422,5
130423,5
130425,123899107696
130426,0
130427,1728594734716
130429,1
130430,5423
130435,3
130439,55638
130440,36
130443,18231769222
130444,88982264715795052144598450176
130445,35
130446,456737207349886844928
130447,44319287
130449,4
130453,0
130454,176868
130455,14655
130457,4
130462,25
130463,6439073
130465,0
130467,1
130469,7
130472,2
130473,1555851902976
130475,5266987161942182854656
130479,1
130482,1844349560
130483,1076098774964946261724082254905344
130485,16
130486,9
130487,6
130488,960
130489,1
130491,3
130494,1
130495,37
130496,242070
130498,555555555555555456
130499,3
130500,105625
130501,1
130502,55
130504,0
130505,721344036602780075854550532096
130506,96
130508,5
130509,1
130510,76594969386853
130512,325374625245
130514,83
130516,34
130519,1
130521,227877158
130522,1
130523,25194240
130524,7728712362321489898242048
130531,884085911344119808
130532,1
130535,64
130537,1
130538,1
130539,9
130542,217
130543,1
130546,1
130549,1
130550,1705
130552,11
130553,36
130555,-4903
130556,499
130557,59372208282311774437376
130567,205
130568,810445563997808956014592
130569,2451029018467050650444234752
130572,0
130574,20
130575,1
130576,6
130577,19
130579,1
130580,2448
130582,5566316992025684082688
130583,1003001
130585,2730
130586,1
130588,70591539
130591,45183
130595,30
130596,0
130597,0
130600,104024051651009970176
130602,288
130605,1
130606,5
130608,0
130610,1
130612,6553600
130617,0
130619,1
130620,581043903072256000
130621,3
130622,291
130623,11
130626,11
130630,1
130631,8
130636,0
130637,0
130638,59
130639,0
130642,17
130646,1
130647,300
130648,201538126434611143602691154903040
130651,7
130652,0
130654,58205
130655,1
130656,10565747
130662,1
130663,796
130666,27
130677,1
130678,3
130680,0
130681,1
130686,32
130688,0
130689,165
130697,180
130699,18
130700,625414978939639503586852864
130702,246
130703,5
130705,2
130708,3
130709,1
130711,0
130713,7
130715,1
130716,0
130717,1
130720,10168373000762038272
130722,1
130723,76
130724,37
130725,-1
130726,1
130732,11
130733,48
130734,1194
130737,-625586008428069781504
130738,832672625439347546961767038976
130739,200291280469622752
130740,11087
130742,807866
130743,333180405894970918775828419401450782720
130744,-36036
130747,15
130748,16
130749,40
130750,7
130751,0
130752,57008038283140828516843520
130753,2
130754,136653810502202880
130755,31693627308
130757,1496215811447215620096
130759,0
130762,40254497110927944548615315185011219496960
130764,2067
130765,1
130767,1
130769,1
130770,1
130771,0
130778,100
130779,352
130780,0
130781,2147493102
130782,12
130787,519
130789,3
130790,1
130793,15178
130797,1
130799,6866353
130800,13
130803,39716603234964865024
130804,1
130805,1103
130806,1115917479276007891864125440
130807,132338102
130810,209
130818,387
130820,1
130821,1
130822,2
130824,27
130826,1
130830,65550
130831,2
130834,99976691021579328
130835,18
130836,26
130837,4
130840,3
130844,1
130845,3
130850,379538223643402226135566127202304
130851,60
130857,32858
130861,2
130862,2
130863,2
130864,1
130865,1413
130868,1
130869,1381
130870,347
130875,1
130876,10
130878,1836
130879,5
130881,1270865805302
130882,8600
130883,3
130884,0
130885,1
130888,1732082741
130889,1
130890,8
130892,279
130896,1
130897,137211717424
130899,1
130900,11931358056659630646196218888192
130901,6
130904,389418632864264768
130905,16120594140672
130907,45765225
130908,5
130910,1
130911,360977
130913,1
130914,60922
130918,591134041944614
130919,167
130921,36
130922,1
130925,5035080228664833474560
130926,40704545
130927,1
130928,98
130933,215712923106486496
130935,1
130936,5
130937,0
130938,107
130939,130336432433737638613090304
130940,1375298099
130941,171206374765
130943,16625370741195112448
130949,1
130951,5
130952,2
130958,43671092466032568172544
130959,10
130963,31
130966,112
130967,6676
130970,28
130975,291
130977,1
130978,1
130980,-154385
130984,2229
131000,2
131001,3842
131002,693090538757878008479433214677181530112
131003,920386061793639454152553660416
131004,299999999999999936
131005,35340541
131007,1
131015,4176
131024,34
131028,0
131031,16963724717840469623570432
131035,1
131036,1
131037,2
131039,57174629810176
131040,8445
131041,6186632564
131045,171798
131051,1
131052,227
131057,6
131058,1
131059,1
131062,56
131064,1
131066,625
131067,23
131070,51708713280
131074,2920
131076,1
131077,2323
131078,3
131079,375469153158053836619776
131080,89084256837206
131083,6
131085,1851549409258351
131086,12845313733284
131087,4
131089,13710569508
131091,44
131092,19
131096,1
131101,277776188320627776
131102,58253120172
131103,122298103125
131105,3
131106,2
131108,8
131111,3046609695887
131112,-9821703110834616320
131114,4
131115,2570863202731362247697399545856
131120,1
131125,51
131128,17
131129,34
131130,4684328224632585846784
131131,1
131133,1
131134,1
131136,0
131137,1484
131140,7
131142,1
131143,11
131144,2
131145,3
131146,30
131150,4346
131152,9879827545
131154,81979160780389843058865276452864
131157,559496345468730343424
131158,10481800650337122055599769518080
131159,0
131160,2062
131161,121921245397988640
131162,210324811482600
131163,36
131165,1
131168,89
131169,30
131171,1
131172,0
131180,1
131182,4125636888562548920533034186309632
131184,453
131185,37
131186,3
131188,0
131190,137
131193,245
131196,13
131198,1
131199,29
131201,1
131202,48
131203,1
131204,810568137864555433501392896
131207,2025
131208,1
131213,24
131215,191694
131216,2
131217,6
131220,72
131221,360
131222,1170
131223,182
131224,41
131226,200
131227,6268637952000
131230,18
131232,0
131233,1313
131234,0
131235,2
131237,182035723785365
131238,0
131239,174
131241,9034502400
131243,0
131244,0
131249,13481196261796756447932973056
131250,137
131252,2
131253,1
131254,0
131256,1
131257,609571921605246710710272
131258,136
131259,46
131264,1523
131266,1
131267,251
131268,250875087787382760638775296
131269,4
131271,9854895
131275,-25401798306845150926082146304
131280,-10
131281,4820
131284,4
131289,0
131291,32
131292,1965955909679722266624
131293,295027263101
131295,1010580540
131297,2
131299,30000722
131300,1
131302,1889
131306,282616583760
131308,61
131312,47
131319,125
131322,0
131325,1
131327,268240649382325504
131329,1141
131330,5
131331,5
131333,921
131334,1
131336,1
131337,1
131338,7993948180833971797493591048192
131339,204889
131344,3
131347,1
131348,-199761804099874
131349,91640
131351,4
131352,1
131353,143
131354,966869733
131355,10
131356,4
131357,3456
131358,1
131359,1
131362,8
131364,4
131365,10729
131366,512
131367,3
131369,22920
131373,2979
131379,1
131380,1
131381,2348
131382,0
131384,582
131386,0
131388,2
131389,0
131391,4593
131394,1844953969
131395,1
131401,1
131403,597
131407,3
131410,2988
131412,2505324
131415,54
131416,72
131417,87
131418,5767168
131420,1
131421,494288725
131422,16
131436,439
131437,26398415877712
131438,380
131439,0
131440,1
131441,2
131442,2
131443,3704790590682578080132759552
131444,-3
131448,9625707217077056
131450,1
131451,1
131454,0
131455,2
131456,57545631217832113947734106439680
131458,83
131459,2
131461,5
131462,1
131464,7464940011082765828096
131465,907008930803511522754560
131469,1392
131470,0
131471,64780056769278256
131473,132316928041105706192407101440
131475,10499999999999988
131478,5
131482,2922589004
131485,19
131486,268
131488,41
131490,1
131491,1
131492,1
131493,2181001581
131494,1
131495,1
131496,1
131497,725419
131505,-61852538370446875164672
131506,8
131508,0
131514,1
131516,10783873823274069655552
131520,1
131523,-10093100278643045695488
131526,0
131527,70241609479301663648557157056512
131528,138612178386831068006301227286528
131530,4903022043055128643104558556800703997312761856
131532,1
131535,906150273
131536,11
131541,3
131543,47
131544,24
131546,60
131548,1
131549,97
131552,232931374143475360
131553,81610435
131556,27216
131558,104016187167742784
131560,1
131563,0
131565,1
131569,3761
131571,1
131572,3
131575,1
131576,72
131577,70274592610228
131578,13
131579,24
131581,2155730331554920836104192
131582,94112790021952
131585,1
131586,1
131589,0
131590,0
131592,13
131593,144115186913594416
131594,10206
131595,11
131596,0
131600,5
131603,0
131604,19
131608,28
131612,5815324512668
131614,124
131616,1
131617,1
131618,1
131619,11
131620,104959
131621,1
131622,154
131623,1
131624,-4
131627,12870
131630,4
131631,7174463023
131633,1
131636,-17
131638,60586107968
131639,741
131642,20
131644,20941
131645,1
131646,6
131647,6373
131648,1
131651,71
131652,1110111
131657,108
131660,69
131661,19711865190668071600128
131663,1
131664,24820274
131665,4
131666,2
131667,0
131669,111111298
131670,1
131671,240345
131674,1
131677,0
131678,1
131680,-2
131682,22201944189472720
131684,1
131685,31
131686,1
131688,110
131690,-277733
131691,740970702237181
131692,2
131694,83
131695,18
131696,-3756573169302250304867139584
131699,104
131701,777324216
131702,1
131703,81
131711,3
131714,3552128
131716,1
131719,0
131720,377636277
131725,1
131729,1431
131730,890
131732,0
131734,2
131735,2
131736,2
131737,4
131739,1
131740,36
131741,1
131744,1
131746,2701
131747,0
131748,3
131749,19483177527612204979847168
131751,2
131754,607908840935656
131755,832357945037990705376526336
131756,144
131757,1
131762,133
131771,9
131772,2542
131773,72
131774,6005898077549029
131775,1
131776,0
131777,94371657
131779,7770343764
131783,0
131784,1
131785,-2
131789,11416413723707413021813002271968135825862950912
131791,1
131792,1
131793,2326
131794,1
131795,68056069944835883008
131800,4
131801,1
131802,3
131803,5
131804,1
131809,5
131810,11
131812,118
131814,-216925124
131815,0
131819,851524034371323797962752
131820,107653547683257328
131823,5637
131825,1
131828,467187203
131834,107
131836,8589934593
131838,472161363286556672
131841,2
131843,3
131845,5060717478941102215851409408
131846,54
131849,6
131850,-17
131851,1
131856,1
131859,0
131860,0
131861,184
131862,91
131863,2228
131864,56
131865,-23808578048206051240574976
131866,12
131867,1
131868,1707
131869,1
131871,1
131873,187789
131877,5
131878,185
131879,13268808184046691549184
131881,109078491072081936
131882,1
131885,8
131886,1
131887,-1
131889,0
131892,280
131894,561
131895,15
131896,0
131897,1
131899,1
131904,15
131906,12677719075
131909,325
131910,984033
131911,2513426521807432029662590629893085775800565760
131912,157
131915,11
131918,1329227995784915872903807060280344576
131919,7
131920,58
131922,24
131923,180
131924,99
131925,1
131929,1
131930,3469
131932,1
131933,886384871716129238679552
131934,1
131935,1
131936,8356101105886
131939,184893
131942,0
131946,3
131947,13545
131950,12664842780474671104
131951,14505
131952,1156828512
131955,6
131957,1079443402485505982464
131959,84
131960,0
131961,1
131963,87923010562115778904064
131966,149340
131970,2
131973,0
131974,1
131975,1
131978,144
131983,1
131984,10364068063
131988,37869919843
131989,1
131991,1
131996,135
131997,1
131998,27608646901560678285312
131999,5
132000,2658455991569831745807614120560689152
132001,1
132002,9
132003,-25
132004,3145723
132007,1
132008,14
132009,8
132010,385589499702479421440
132011,0
132012,1
132013,1
132015,196
132016,2
132018,10
132019,5
132021,286757423
132022,2
132023,8
132024,375
132025,46290181
132026,11398746476
132029,1
132030,75441
132034,1
132035,79999999999999995719222155803854345574979318317056
132036,1025
132038,5
132039,1
132041,585721687220
132042,1359
132043,1
132045,24749238027687286538240
132046,1
132047,10
132051,170
132052,56
132053,3938792548119
132056,17
132062,15488
132063,1
132064,241
132066,1
132067,11667
132068,101
132069,1
132070,1
132072,956
132073,6
132074,3
132075,6
132076,18422814490895816065024
132079,3632
132080,1
132081,2
132083,545
132085,1
132090,1
132091,2147490841
132093,578
132097,2
132098,1
132099,1
132101,399
132104,698377680
132107,1
132109,1
132111,1
132113,69263
132114,281
132115,2
132117,189
132118,1
132121,37133262473195501387776
132123,1856840966950876010774528
132126,1
132127,100000000000000016
132128,57420388405507319505354752
132129,220
132130,7
132131,5
132132,136
132134,9070414
132136,451992
132138,4
132141,4
132142,1
132143,1
132144,624
132145,16036528564243917701120
132147,19932697314369
132149,209211242423960288
132150,121619
132154,1
132155,0
132156,1
132160,0
132162,5
132165,1
132166,121899441999475720192
132169,3936847
132171,1
132172,20
132173,1
132175,1775668832509
132179,1
132182,456
132183,2396988367
132184,6563
132186,723368805835376427008
132188,6
132189,22130850831
132190,1
132192,42
132193,34094041
132194,4
132198,0
132199,25
132200,7616458852
132208,26
132209,71
132210,1
132215,49327181820263339694887026906732953600
132216,1
132217,1
132219,177
132220,11776
132221,5
132222,1
132224,916524269732361284878336
132227,29454594893039968
132229,1091
132230,1
132232,367092239557451710464
132233,1
132234,21738994058
132235,1191698
132238,1163913418725212
132240,1
132244,31077346740535680
132246,1
132251,26586679718354616320
132253,92417172247744610304
132255,1
132256,1
132260,309156859760931720805744640
132261,1
132262,1
132266,5548655890211813720064
132267,1
132270,62
132271,2
132273,5
132276,1
132279,4
132283,0
132286,2
132287,7
132288,0
132289,1
132290,100010101100001010208653111581055385600
132292,233
132293,1242818253229988502684303360
132294,1
