Time,Temp.,Windchill,Heat Index,Humidity,Pressure,Dew Point,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
2016-07-22 17:00:00,33.3,,36.0,0.47,1010.0,20.6,11.3,Variable,7.4,27.8,0.0,None,Partly Cloudy
2016-07-22 18:00:00,34.4,,36.4,0.41,1009.7,19.4,11.3,Variable,9.3,0.0,0.0,None,Clear
2016-07-22 19:00:00,33.9,,36.6,0.45,1009.0,20.6,11.3,North,0.0,0.0,0.0,None,Clear
2016-07-22 20:00:00,33.3,,35.5,0.45,1008.4,20.0,11.3,West,11.1,27.8,0.0,None,Clear
2016-07-22 21:00:00,31.7,,35.0,0.55,1008.5,21.7,9.7,Variable,11.1,0.0,0.0,None,Haze
2016-07-22 22:00:00,31.7,,33.4,0.48,1008.7,19.4,14.5,WSW,14.8,29.6,0.0,None,Clear
2016-07-22 23:00:00,30.0,,33.0,0.61,1009.2,21.7,12.9,Calm,0.0,0.0,0.0,None,Clear
2016-07-23 00:00:00,29.4,,31.9,0.61,1009.2,21.1,12.9,Variable,7.4,27.8,0.0,None,Clear
2016-07-23 01:00:00,29.4,,31.6,0.59,1009.4,20.6,12.9,Variable,9.3,27.8,0.0,None,Clear
2016-07-23 02:00:00,28.9,,30.6,0.58,1009.6,20.0,12.9,West,13.0,0.0,0.0,None,Clear
2016-07-23 03:00:00,28.3,,29.7,0.58,1009.8,19.4,14.5,West,9.3,0.0,0.0,None,Clear
2016-07-23 04:00:00,27.8,,29.0,0.58,1009.9,18.9,14.5,West,9.3,0.0,0.0,None,Clear
2016-07-23 05:00:00,27.8,,28.6,0.54,1010.0,17.8,14.5,WNW,9.3,0.0,0.0,None,Clear
2016-07-23 06:00:00,27.8,,28.4,0.52,1010.1,17.2,14.5,WNW,5.6,0.0,0.0,None,Clear
2016-07-23 07:00:00,27.2,,27.9,0.54,1010.6,17.2,14.5,WNW,11.1,0.0,0.0,None,Clear
2016-07-23 08:00:00,27.2,,27.9,0.54,1010.9,17.2,12.9,West,9.3,0.0,0.0,None,Clear
2016-07-23 09:00:00,27.2,,28.0,0.56,1011.1,17.8,12.9,West,13.0,0.0,0.0,None,Clear
2016-07-23 10:00:00,28.9,,29.7,0.51,1011.2,17.8,12.9,WNW,14.8,0.0,0.0,None,Clear
2016-07-23 11:00:00,29.4,,29.7,0.46,1010.9,16.7,12.9,Variable,5.6,0.0,0.0,None,Clear
2016-07-23 12:00:00,31.1,,31.0,0.4,1010.8,16.1,14.5,North,0.0,0.0,0.0,None,Clear
2016-07-23 13:00:00,32.2,,32.2,0.38,1010.8,16.1,14.5,Variable,9.3,27.8,0.0,None,Clear
2016-07-23 14:00:00,33.9,,33.9,0.34,1010.4,16.1,14.5,Variable,7.4,0.0,0.0,None,Clear
2016-07-23 15:00:00,34.4,,34.0,0.31,1009.9,15.0,14.5,West,13.0,0.0,0.0,None,Clear
2016-07-23 16:00:00,34.4,,33.3,0.27,1009.7,12.8,14.5,Variable,11.1,0.0,0.0,None,Clear
2016-07-23 17:00:00,35.6,,34.3,0.24,1009.7,12.2,14.5,Variable,5.6,27.8,0.0,None,Mostly Cloudy
2016-07-23 18:00:00,33.9,,33.5,0.32,1009.0,15.0,14.5,North,0.0,0.0,0.0,None,Scattered Clouds
2016-07-23 19:00:00,33.3,,32.9,0.33,1008.5,15.0,14.5,North,0.0,0.0,0.0,None,Clear
2016-07-23 20:00:00,32.8,,32.5,0.35,1008.9,15.6,14.5,North,0.0,0.0,0.0,None,Partly Cloudy
2016-07-23 21:00:00,32.8,,32.5,0.35,1009.6,15.6,14.5,Variable,7.4,0.0,0.0,None,Scattered Clouds
2016-07-23 22:00:00,32.2,,,0.27,1010.5,11.1,16.1,Variable,5.6,0.0,0.0,None,Clear
2016-07-23 23:00:00,31.1,,30.0,0.32,1011.2,12.8,16.1,North,0.0,0.0,0.0,None,Clear
2016-07-24 00:00:00,30.0,,29.2,0.35,1011.8,12.8,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-07-24 01:00:00,29.4,,28.7,0.36,1012.2,12.8,16.1,Variable,7.4,0.0,0.0,None,Clear
2016-07-24 02:00:00,27.2,,27.2,0.44,1012.9,13.9,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-07-24 03:00:00,26.1,,,0.5,1013.3,15.0,16.1,NE,5.6,0.0,0.0,None,Clear
2016-07-24 04:00:00,25.6,,,0.56,1013.5,16.1,16.1,ENE,5.6,0.0,0.0,None,Clear
2016-07-24 05:00:00,26.1,,,0.52,1013.7,15.6,16.1,NNE,7.4,0.0,0.0,None,Clear
2016-07-24 06:00:00,25.0,,,0.52,1013.9,14.4,16.1,Variable,5.6,0.0,0.0,None,Clear
2016-07-24 07:00:00,24.4,,,0.56,1014.4,15.0,16.1,ENE,7.4,0.0,0.0,None,Clear
2016-07-24 08:00:00,25.0,,,0.58,1015.1,16.1,14.5,NE,7.4,0.0,0.0,None,Clear
2016-07-24 09:00:00,26.1,,,0.54,1015.2,16.1,14.5,Variable,5.6,0.0,0.0,None,Clear
2016-07-24 10:00:00,26.1,,,0.52,1015.3,15.6,14.5,Variable,5.6,0.0,0.0,None,Clear
2016-07-24 11:00:00,27.2,,27.7,0.52,1015.4,16.7,14.5,West,11.1,0.0,0.0,None,Clear
2016-07-24 12:00:00,29.4,,29.4,0.44,1015.2,16.1,14.5,Variable,5.6,0.0,0.0,None,Clear
2016-07-24 13:00:00,31.1,,30.9,0.39,1014.8,15.6,14.5,Calm,0.0,0.0,0.0,None,Clear
2016-07-24 14:00:00,32.8,,32.4,0.34,1014.7,15.0,14.5,NW,5.6,0.0,0.0,None,Clear
2016-07-24 15:00:00,33.3,,33.0,0.34,1014.3,15.6,14.5,WSW,9.3,0.0,0.0,None,Clear
2016-07-24 16:00:00,33.9,,33.3,0.31,1013.6,14.4,14.5,Calm,0.0,0.0,0.0,None,Clear
2016-07-24 17:00:00,31.7,,32.4,0.43,1013.2,17.8,12.9,Variable,7.4,0.0,0.0,None,Clear
2016-07-24 18:00:00,31.1,,31.5,0.43,1013.4,17.2,14.5,Variable,9.3,0.0,0.0,None,Clear
2016-07-24 19:00:00,30.0,,31.2,0.51,1013.4,18.9,12.9,Variable,5.6,0.0,0.0,None,Clear
2016-07-24 20:00:00,29.4,,30.6,0.53,1013.5,18.9,12.9,Variable,5.6,0.0,0.0,None,Clear
2016-07-24 21:00:00,28.9,,30.3,0.56,1013.7,19.4,12.9,South,5.6,0.0,0.0,None,Clear
2016-07-24 22:00:00,28.3,,29.4,0.56,1014.0,18.9,14.5,Variable,9.3,0.0,0.0,None,Clear
2016-07-24 23:00:00,28.3,,29.4,0.56,1014.6,18.9,14.5,Variable,9.3,0.0,0.0,None,Clear
2016-07-25 00:00:00,27.8,,29.2,0.6,1014.8,19.4,14.5,Variable,7.4,0.0,0.0,None,Clear
2016-07-25 01:00:00,27.2,,28.5,0.62,1014.6,19.4,14.5,North,0.0,0.0,0.0,None,Clear
2016-07-25 02:00:00,27.2,,28.3,0.6,1014.4,18.9,14.5,WSW,7.4,0.0,0.0,None,Clear
2016-07-25 03:00:00,27.2,,28.3,0.6,1014.1,18.9,14.5,Variable,9.3,0.0,0.0,None,Clear
2016-07-25 04:00:00,27.2,,28.2,0.58,1013.7,18.3,16.1,Variable,5.6,0.0,0.0,None,Clear
2016-07-25 05:00:00,27.2,,28.0,0.56,1013.7,17.8,16.1,SW,5.6,0.0,0.0,None,Mostly Cloudy
2016-07-25 06:00:00,26.7,,27.7,0.6,1013.4,18.3,14.5,Variable,5.6,0.0,0.0,None,Overcast
2016-07-25 07:00:00,26.7,,27.6,0.58,1013.9,17.8,14.5,Variable,7.4,0.0,0.0,Rain,Light Rain
2016-07-25 08:00:00,26.1,,,0.66,1014.0,19.4,12.9,WSW,13.0,35.2,0.0,None,Overcast
2016-07-25 09:00:00,26.7,,28.3,0.69,1013.7,20.6,11.3,West,9.3,0.0,0.0,None,Overcast
2016-07-25 10:00:00,27.2,,29.1,0.69,1013.5,21.1,11.3,Calm,0.0,0.0,0.0,None,Partly Cloudy
2016-07-25 11:00:00,27.8,,29.9,0.67,1013.2,21.1,11.3,Calm,0.0,0.0,0.0,None,Clear
2016-07-25 12:00:00,28.9,,32.0,0.67,1013.2,22.2,11.3,Calm,0.0,0.0,0.0,None,Partly Cloudy
2016-07-25 13:00:00,31.1,,34.8,0.59,1012.7,22.2,11.3,Variable,5.6,0.0,0.0,None,Clear
2016-07-25 14:00:00,31.1,,34.8,0.59,1012.1,22.2,11.3,North,0.0,0.0,0.0,None,Clear
2016-07-25 15:00:00,33.9,,37.8,0.49,1011.4,21.7,11.3,SSE,5.6,0.0,0.0,None,Clear
2016-07-25 16:00:00,33.3,,38.2,0.54,1010.7,22.8,11.3,Variable,9.3,0.0,0.0,None,Clear
2016-07-25 17:00:00,32.8,,38.0,0.57,1009.5,23.3,11.3,Variable,9.3,0.0,0.0,None,Clear
2016-07-25 18:00:00,26.1,,,0.94,1010.5,25.0,6.4,Variable,7.4,0.0,8.1,None,Clear
2016-07-25 19:00:00,24.4,,,0.94,1011.9,23.3,2.0,West,5.6,0.0,8.9,Rain,Rain
2016-07-25 20:00:00,24.4,,,0.94,1012.2,23.3,4.8,Calm,0.0,0.0,8.4,None,Overcast
2016-07-25 21:00:00,23.9,,,0.94,1011.8,22.8,8.0,Calm,0.0,0.0,0.0,Rain,Light Rain
2016-07-25 22:00:00,23.3,,,0.93,1011.5,22.2,9.7,Calm,0.0,0.0,0.0,None,Partly Cloudy
2016-07-25 23:00:00,23.9,,,0.9,1011.5,22.2,11.3,Calm,0.0,0.0,0.0,None,Clear
2016-07-26 00:00:00,23.9,,,0.94,1011.6,22.8,4.8,Variable,5.6,0.0,0.0,None,Clear
2016-07-26 01:00:00,23.3,,,0.93,1011.7,22.2,6.4,Variable,11.1,0.0,0.0,None,Mostly Cloudy
2016-07-26 02:00:00,23.3,,,0.91,1011.4,21.7,9.7,Variable,9.3,0.0,0.0,None,Scattered Clouds
2016-07-26 03:00:00,22.8,,,0.93,1011.3,21.7,12.9,West,9.3,0.0,0.0,None,Clear
2016-07-26 04:00:00,22.2,,,0.93,1011.1,21.1,14.5,Variable,5.6,0.0,0.0,None,Clear
2016-07-26 05:00:00,22.2,,,0.91,1011.3,20.6,16.1,WSW,5.6,0.0,0.0,None,Clear
2016-07-26 06:00:00,22.2,,,0.87,1011.5,20.0,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-07-26 07:00:00,22.2,,,0.87,1012.0,20.0,16.1,NW,5.6,0.0,0.0,None,Clear
2016-07-26 08:00:00,22.2,,,0.87,1012.6,20.0,14.5,Calm,0.0,0.0,0.0,None,Clear
2016-07-26 09:00:00,23.3,,,0.82,1013.0,20.0,12.9,Variable,7.4,0.0,0.0,None,Clear
2016-07-26 10:00:00,24.4,,,0.79,1013.1,20.6,12.9,Calm,0.0,0.0,0.0,None,Clear
2016-07-26 11:00:00,26.1,,,0.69,1012.9,20.0,12.9,Variable,9.3,0.0,0.0,None,Clear
2016-07-26 12:00:00,28.3,,29.7,0.58,1012.9,19.4,14.5,Variable,11.1,0.0,0.0,None,Clear
2016-07-26 13:00:00,30.0,,32.6,0.59,1012.6,21.1,14.5,North,0.0,0.0,0.0,None,Clear
2016-07-26 14:00:00,31.1,,32.0,0.46,1012.2,18.3,14.5,North,0.0,0.0,0.0,None,Partly Cloudy
2016-07-26 15:00:00,30.0,,30.9,0.49,1011.6,18.3,14.5,WNW,9.3,0.0,0.0,None,Mostly Cloudy
2016-07-26 16:00:00,31.1,,32.0,0.46,1011.7,18.3,14.5,Variable,11.1,0.0,0.0,None,Mostly Cloudy
2016-07-26 17:00:00,31.1,,31.5,0.43,1011.2,17.2,14.5,WNW,14.8,0.0,0.0,None,Mostly Cloudy
2016-07-26 18:00:00,31.7,,31.9,0.4,1011.0,16.7,14.5,WNW,14.8,27.8,0.0,None,Scattered Clouds
2016-07-26 19:00:00,31.7,,31.9,0.4,1011.0,16.7,14.5,Variable,7.4,0.0,0.0,None,Clear
2016-07-26 20:00:00,31.1,,31.0,0.4,1011.1,16.1,14.5,NW,11.1,0.0,0.0,None,Clear
2016-07-26 21:00:00,30.6,,30.5,0.41,1011.5,16.1,14.5,North,0.0,0.0,0.0,None,Clear
2016-07-26 22:00:00,29.4,,29.1,0.41,1012.3,15.0,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-07-26 23:00:00,28.3,,28.4,0.46,1012.9,15.6,16.1,Variable,7.4,0.0,0.0,None,Clear
2016-07-27 00:00:00,27.8,,28.0,0.47,1013.2,15.6,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-07-27 01:00:00,26.7,,27.1,0.5,1013.5,15.6,16.1,NNW,7.4,0.0,0.0,None,Clear
2016-07-27 02:00:00,26.7,,27.3,0.52,1013.1,16.1,16.1,NE,9.3,0.0,0.0,None,Clear
2016-07-27 03:00:00,26.7,,27.1,0.5,1013.5,15.6,16.1,Variable,7.4,0.0,0.0,None,Clear
2016-07-27 04:00:00,25.0,,,0.58,1013.5,16.1,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-07-27 05:00:00,24.4,,,0.6,1013.6,16.1,16.1,Calm,0.0,0.0,0.0,None,Scattered Clouds
2016-07-27 06:00:00,23.9,,,0.66,1013.7,17.2,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-07-27 07:00:00,23.9,,,0.64,1014.0,16.7,14.5,NNE,5.6,0.0,0.0,None,Clear
2016-07-27 08:00:00,25.0,,,0.6,1014.2,16.7,14.5,NE,7.4,0.0,0.0,None,Clear
2016-07-27 09:00:00,25.6,,,0.54,1014.4,15.6,14.5,NNE,7.4,0.0,0.0,None,Clear
2016-07-27 10:00:00,26.7,,27.1,0.5,1014.3,15.6,14.5,Variable,5.6,0.0,0.0,None,Clear
2016-07-27 11:00:00,27.8,,28.1,0.49,1014.3,16.1,14.5,Variable,7.4,0.0,0.0,None,Clear
2016-07-27 12:00:00,28.9,,28.9,0.44,1014.2,15.6,14.5,West,7.4,0.0,0.0,None,Clear
2016-07-27 13:00:00,31.1,,31.5,0.43,1013.9,17.2,14.5,Variable,7.4,0.0,0.0,None,Clear
2016-07-27 14:00:00,32.2,,32.2,0.38,1013.9,16.1,14.5,Calm,0.0,0.0,0.0,None,Clear
2016-07-27 15:00:00,32.2,,32.6,0.4,1013.1,17.2,14.5,Calm,0.0,0.0,0.0,None,Scattered Clouds
2016-07-27 16:00:00,31.1,,30.9,0.39,1013.1,15.6,14.5,West,5.6,0.0,0.0,None,Mostly Cloudy
2016-07-27 17:00:00,31.7,,31.9,0.4,1012.4,16.7,14.5,Calm,0.0,0.0,0.0,None,Mostly Cloudy
2016-07-27 18:00:00,30.6,,31.0,0.44,1012.2,17.2,14.5,West,7.4,0.0,0.0,None,Scattered Clouds
2016-07-27 19:00:00,30.6,,31.0,0.44,1011.8,17.2,14.5,WSW,7.4,0.0,0.0,None,Clear
2016-07-27 20:00:00,30.0,,30.7,0.48,1011.7,17.8,14.5,Calm,0.0,0.0,0.0,None,Clear
2016-07-27 21:00:00,28.9,,29.9,0.53,1011.8,18.3,12.9,Calm,0.0,0.0,0.0,None,Clear
2016-07-27 22:00:00,28.3,,29.2,0.54,1012.4,18.3,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-07-27 23:00:00,28.3,,29.4,0.56,1012.9,18.9,16.1,Variable,5.6,0.0,0.0,None,Overcast
2016-07-28 00:00:00,27.2,,28.3,0.6,1012.6,18.9,16.1,Calm,0.0,0.0,0.0,None,Clear
2016-07-28 01:00:00,26.7,,28.2,0.67,1012.6,20.0,14.5,Calm,0.0,0.0,0.0,None,Clear
2016-07-28 02:00:00,26.7,,28.2,0.67,1012.5,20.0,14.5,Calm,0.0,0.0,0.0,None,Clear
2016-07-28 03:00:00,26.7,,28.3,0.69,1012.6,20.6,14.5,West,5.6,0.0,0.0,None,Clear
2016-07-28 04:00:00,26.7,,28.4,0.71,1012.6,21.1,12.9,Variable,7.4,0.0,0.0,None,Clear
2016-07-28 05:00:00,25.6,,,0.79,1012.4,21.7,12.9,West,7.4,0.0,0.0,None,Clear
2016-07-28 06:00:00,25.6,,,0.79,1012.6,21.7,11.3,Calm,0.0,0.0,0.0,None,Clear
2016-07-28 07:00:00,25.0,,,0.82,1012.6,21.7,11.3,Calm,0.0,0.0,0.0,None,Clear
2016-07-28 08:00:00,25.6,,,0.81,1012.9,22.2,9.7,Calm,0.0,0.0,0.0,None,Haze
2016-07-28 09:00:00,26.7,,28.4,0.71,1013.1,21.1,9.7,Calm,0.0,0.0,0.0,None,Haze
2016-07-28 10:00:00,28.3,,29.7,0.58,1013.2,19.4,12.9,Calm,0.0,0.0,0.0,None,Clear
2016-07-28 11:00:00,29.4,,29.9,0.48,1013.1,17.2,12.9,WNW,5.6,0.0,0.0,None,Clear
2016-07-28 12:00:00,30.6,,30.8,0.43,1012.9,16.7,14.5,North,7.4,0.0,0.0,None,Clear
2016-07-28 13:00:00,32.2,,32.2,0.38,1012.4,16.1,12.9,Variable,5.6,0.0,0.0,None,Clear
2016-07-28 14:00:00,33.9,,33.7,0.33,1012.0,15.6,14.5,NNE,9.3,0.0,0.0,None,Clear
2016-07-28 15:00:00,35.0,,34.1,0.27,1011.0,13.3,14.5,Variable,7.4,0.0,0.0,None,Clear
2016-07-28 16:00:00,33.3,,34.5,0.41,1010.5,18.3,12.9,Variable,7.4,0.0,0.0,None,Partly Cloudy
2016-07-28 17:00:00,30.6,,32.2,0.51,1010.8,19.4,12.9,Variable,5.6,0.0,0.0,None,Clear
2016-07-28 18:00:00,28.9,,31.3,0.63,1010.6,21.1,11.3,Variable,7.4,0.0,0.0,None,Clear
2016-07-28 19:00:00,28.3,,30.3,0.63,1011.5,20.6,11.3,Variable,9.3,0.0,0.0,None,Mostly Cloudy
2016-07-28 20:00:00,26.7,,28.4,0.71,1011.7,21.1,9.7,North,0.0,0.0,0.0,Rain,Light Rain
2016-07-28 21:00:00,26.7,,28.0,0.64,1011.6,19.4,12.9,West,11.1,0.0,0.0,None,Clear
2016-07-28 22:00:00,26.1,,,0.66,1011.5,19.4,11.3,West,5.6,0.0,0.0,None,Partly Cloudy
2016-07-28 23:00:00,26.1,,,0.66,1011.6,19.4,4.8,Variable,5.6,0.0,0.0,None,Haze
2016-07-29 00:00:00,26.1,,,0.69,1011.7,20.0,4.8,Variable,7.4,0.0,0.0,None,Haze
2016-07-29 01:00:00,25.0,,,0.79,1011.6,21.1,6.4,Calm,0.0,0.0,0.0,None,Haze
2016-07-29 02:00:00,24.4,,,0.85,1011.3,21.7,8.0,Calm,0.0,0.0,0.0,Rain,Light Rain
2016-07-29 03:00:00,23.9,,,0.9,1011.3,22.2,6.4,East,5.6,0.0,0.5,None,Overcast
2016-07-29 04:00:00,23.9,,,0.9,1010.4,22.2,4.8,NE,7.4,0.0,0.5,Rain,Light Rain
2016-07-29 05:00:00,22.8,,,0.9,1010.2,21.1,4.8,Variable,5.6,0.0,1.8,Rain,Light Rain
2016-07-29 06:00:00,22.2,,,0.93,1009.5,21.1,4.0,Variable,9.3,0.0,3.3,Rain,Rain
2016-07-29 07:00:00,21.1,,,0.93,1010.3,20.0,6.4,ENE,16.7,27.8,15.7,Rain,Light Rain
2016-07-29 08:00:00,21.7,,,0.9,1010.4,20.0,6.4,Variable,9.3,0.0,0.3,Rain,Light Rain
2016-07-29 09:00:00,21.1,,,0.9,1011.7,19.4,4.0,Variable,5.6,0.0,0.3,Rain,Light Rain
2016-07-29 10:00:00,21.1,,,0.9,1012.4,19.4,2.8,Variable,7.4,0.0,0.0,Rain,Light Rain
2016-07-29 11:00:00,21.1,,,0.9,1010.6,19.4,6.4,Variable,11.1,0.0,0.5,None,Overcast
2016-07-29 12:00:00,22.8,,,0.84,1011.1,20.0,9.7,NNE,13.0,0.0,0.0,None,Haze
2016-07-29 13:00:00,24.4,,,0.76,1012.1,20.0,12.9,Variable,9.3,0.0,0.0,None,Mostly Cloudy
2016-07-29 14:00:00,24.4,,,0.76,1010.6,20.0,12.9,Variable,5.6,0.0,0.0,None,Overcast
2016-07-29 15:00:00,25.0,,,0.74,1010.2,20.0,11.3,Variable,7.4,0.0,0.0,None,Overcast
2016-07-29 16:00:00,27.2,,28.8,0.65,1010.3,20.0,12.9,Variable,5.6,0.0,0.0,None,Mostly Cloudy
2016-07-29 17:00:00,27.8,,29.4,0.62,1010.4,20.0,11.3,Calm,0.0,0.0,0.0,None,Clear
2016-07-29 18:00:00,28.3,,29.9,0.6,1010.1,20.0,12.9,East,7.4,0.0,0.0,None,Clear
2016-07-29 19:00:00,28.3,,30.3,0.63,1010.5,20.6,12.9,Calm,0.0,0.0,0.0,None,Clear
2016-07-29 20:00:00,27.2,,28.9,0.67,1011.1,20.6,11.3,Variable,5.6,0.0,0.0,None,Clear
2016-07-29 21:00:00,26.1,,,0.69,1011.6,20.0,11.3,Variable,9.3,0.0,0.0,None,Partly Cloudy
2016-07-29 22:00:00,25.6,,,0.68,1012.0,19.4,14.5,South,5.6,0.0,0.0,None,Scattered Clouds
2016-07-29 23:00:00,25.0,,,0.71,1012.6,19.4,14.5,Calm,0.0,0.0,0.0,None,Clear
2016-07-30 00:00:00,25.6,,,0.71,1013.0,20.0,12.9,Calm,0.0,0.0,0.0,None,Clear
2016-07-30 01:00:00,25.0,,,0.76,1013.3,20.6,12.9,Variable,5.6,0.0,0.0,None,Clear
2016-07-30 02:00:00,25.0,,,0.76,1013.5,20.6,12.9,Calm,0.0,0.0,0.0,None,Clear
2016-07-30 03:00:00,25.0,,,0.76,1013.4,20.6,12.9,Calm,0.0,0.0,0.0,None,Clear
2016-07-30 04:00:00,24.4,,,0.82,1013.5,21.1,11.3,Calm,0.0,0.0,0.0,None,Clear
2016-07-30 05:00:00,23.9,,,0.82,1013.8,20.6,12.9,West,5.6,0.0,0.0,None,Clear
2016-07-30 06:00:00,23.9,,,0.76,1013.9,19.4,14.5,WNW,5.6,0.0,0.0,None,Clear
2016-07-30 07:00:00,23.3,,,0.79,1014.3,19.4,12.9,Calm,0.0,0.0,0.0,None,Clear
2016-07-30 08:00:00,23.9,,,0.82,1015.0,20.6,9.7,Calm,0.0,0.0,0.0,None,Haze
2016-07-30 09:00:00,25.6,,,0.76,1015.7,21.1,9.7,ENE,5.6,0.0,0.0,None,Haze
2016-07-30 10:00:00,25.6,,,0.76,1016.1,21.1,6.4,ENE,7.4,0.0,0.0,None,Haze
2016-07-30 11:00:00,26.1,,,0.72,1016.0,20.6,9.7,ENE,11.1,0.0,0.0,None,Haze
2016-07-30 12:00:00,26.7,,28.3,0.69,1016.3,20.6,9.7,ENE,5.6,0.0,0.0,None,Haze
2016-07-30 13:00:00,28.3,,30.3,0.63,1016.2,20.6,11.3,NE,11.1,0.0,0.0,None,Mostly Cloudy
2016-07-30 14:00:00,26.7,,28.2,0.67,1016.2,20.0,9.7,ENE,9.3,0.0,0.0,None,Haze
2016-07-30 15:00:00,26.1,,,0.72,1015.8,20.6,9.7,Variable,9.3,0.0,0.0,None,Haze
2016-07-30 16:00:00,26.7,,28.6,0.74,1014.8,21.7,9.7,SSE,13.0,0.0,0.0,None,Haze
2016-07-30 17:00:00,23.9,,,0.94,1015.7,22.8,2.0,South,7.4,0.0,1.0,Rain,Light Rain
2016-07-30 18:00:00,23.3,,,0.93,1015.9,22.2,3.2,Variable,7.4,0.0,1.8,Rain,Light Rain
2016-07-30 19:00:00,23.3,,,0.93,1016.4,22.2,1.6,Variable,5.6,0.0,1.5,Rain,Rain
2016-07-30 20:00:00,23.3,,,0.93,1016.7,22.2,3.2,Calm,0.0,0.0,1.0,Rain,Light Rain
2016-07-30 21:00:00,22.8,,,0.93,1017.1,21.7,4.8,Variable,5.6,0.0,0.3,None,Overcast
2016-07-30 22:00:00,23.3,,,0.93,1017.2,22.2,6.4,Calm,0.0,0.0,0.3,Rain,Light Rain
2016-07-30 23:00:00,23.3,,,0.93,1017.4,22.2,4.8,Variable,5.6,0.0,0.5,Rain,Light Rain
2016-07-31 00:00:00,23.3,,,0.93,1016.8,22.2,6.4,Variable,5.6,0.0,0.0,None,Overcast
2016-07-31 01:00:00,23.3,,,0.93,1016.8,22.2,3.2,Variable,5.6,0.0,0.0,None,Overcast
2016-07-31 02:00:00,23.3,,,0.93,1016.7,22.2,4.8,South,9.3,0.0,0.0,None,Overcast
2016-07-31 03:00:00,23.3,,,0.93,1015.8,22.2,4.8,Calm,0.0,0.0,0.0,None,Overcast
2016-07-31 04:00:00,23.3,,,0.93,1015.4,22.2,8.0,Variable,5.6,0.0,0.0,None,Overcast
2016-07-31 05:00:00,23.3,,,0.91,1015.3,21.7,9.7,Variable,7.4,0.0,0.0,None,Overcast
2016-07-31 06:00:00,23.3,,,0.91,1015.5,21.7,9.7,Variable,5.6,0.0,0.0,None,Overcast
2016-07-31 07:00:00,23.3,,,0.93,1015.8,22.2,8.0,Calm,0.0,0.0,0.3,None,Overcast
2016-07-31 08:00:00,23.3,,,0.91,1015.8,21.7,8.0,Variable,5.6,0.0,0.0,None,Overcast
2016-07-31 09:00:00,23.9,,,0.9,1016.3,22.2,6.4,Calm,0.0,0.0,0.0,None,Overcast
2016-07-31 10:00:00,23.9,,,0.9,1016.4,22.2,6.4,Variable,7.4,0.0,0.0,None,Overcast
2016-07-31 11:00:00,24.4,,,0.85,1016.1,21.7,11.3,Variable,7.4,0.0,0.0,None,Overcast
2016-07-31 12:00:00,24.4,,,0.82,1016.3,21.1,9.7,SE,13.0,0.0,0.8,None,Haze
2016-07-31 13:00:00,24.4,,,0.82,1016.6,21.1,11.3,Variable,7.4,0.0,0.0,None,Overcast
2016-07-31 14:00:00,23.9,,,0.94,1016.2,22.8,8.0,North,0.0,0.0,2.3,None,Overcast
2016-07-31 15:00:00,24.4,,,0.85,1016.0,21.7,11.3,Calm,0.0,0.0,0.0,None,Overcast
2016-07-31 16:00:00,25.0,,,0.82,1015.8,21.7,12.9,Variable,7.4,0.0,0.0,None,Overcast
2016-07-31 17:00:00,25.0,,,0.79,1015.2,21.1,12.9,Variable,7.4,0.0,0.0,None,Overcast
2016-07-31 18:00:00,25.6,,,0.76,1015.3,21.1,12.9,North,0.0,0.0,0.0,None,Overcast
2016-07-31 19:00:00,24.4,,,0.85,1015.4,21.7,12.9,Variable,9.3,0.0,0.3,None,Overcast
2016-07-31 20:00:00,24.4,,,0.85,1015.2,21.7,11.3,Variable,9.3,0.0,0.0,Rain,Light Rain
2016-07-31 21:00:00,23.9,,,0.84,1015.4,21.1,16.1,SE,9.3,0.0,0.0,None,Overcast
2016-07-31 22:00:00,23.9,,,0.84,1015.9,21.1,16.1,East,7.4,0.0,0.0,None,Overcast
2016-07-31 23:00:00,22.2,,,0.93,1017.5,21.1,4.0,Calm,0.0,0.0,0.3,Rain,Light Rain
2016-08-01 00:00:00,22.2,,,0.93,1017.0,21.1,4.8,NE,13.0,0.0,1.0,Rain,Rain
2016-08-01 01:00:00,21.7,,,0.93,1017.3,20.6,9.7,East,9.3,0.0,1.0,Rain,Light Rain
2016-08-01 02:00:00,21.7,,,0.9,1017.3,20.0,4.8,NE,13.0,0.0,1.3,Rain,Light Rain
2016-08-01 03:00:00,21.7,,,0.9,1016.8,20.0,12.9,East,11.1,0.0,0.0,None,Overcast
2016-08-01 04:00:00,21.1,,,0.93,1016.4,20.0,11.3,East,7.4,0.0,0.0,None,Overcast
2016-08-01 05:00:00,21.1,,,0.9,1016.6,19.4,14.5,ENE,13.0,0.0,0.0,None,Overcast
2016-08-01 06:00:00,21.1,,,0.9,1016.8,19.4,16.1,Variable,11.1,0.0,0.0,None,Overcast
